ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Annotation GO Count,Annotation GO ID,Annotation GO Term,Annotation GO Category,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Type,InterPro Name,InterPro Signatures
Potra2n10c22157,4580.337397073076,0.6006326952781251,0.12511089272132167,4.800802569733115,1.5803100988261357e-6,2.011807413741249e-4,10,GO:0004356|GO:0005524|GO:0005739|GO:0006542|GO:0009252|GO:0009535|GO:0009570|GO:0009941|GO:0016021|GO:0046686,glutamate-ammonia ligase activity|ATP binding|mitochondrion|glutamine biosynthetic process|peptidoglycan biosynthetic process|chloroplast thylakoid membrane|chloroplast stroma|chloroplast envelope|integral component of membrane|response to cadmium ion,Molecular Function|Molecular Function|Cellular Component|Biological Process|Biological Process|Cellular Component|Cellular Component|Cellular Component|Cellular Component|Biological Process,EC:6.3.1.2,Glutamine synthetase,noIPR|IPR008146|IPR036651|noIPR|noIPR|IPR027303|IPR027302|IPR014746|IPR036651,FAMILY|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|CONSERVED_SITE|CONSERVED_SITE|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Bax inhibitor 1-related|Glutamine synthetase, catalytic domain|Glutamine synthetase, N-terminal domain superfamily|Glutamine synthetase, N-terminal domain superfamily|Glutamine synthetase, N-terminal domain superfamily|Glutamine synthetase, glycine-rich site|Glutamine synthetase, N-terminal conserved site|Glutamine synthetase/guanido kinase, catalytic domain|Glutamine synthetase, N-terminal domain superfamily",G3DSA:3.30.590.40 (GENE3D)|PF00120 (PFAM)|G3DSA:3.10.20.70 (GENE3D)|PTHR20852 (PANTHER)|PTHR20852:SF84 (PANTHER)|PS00181 (PROSITE_PATTERNS)|PS00180 (PROSITE_PATTERNS)|SSF55931 (SUPERFAMILY)|SSF54368 (SUPERFAMILY)
Potra2n10c22241,280.6423202925293,0.527350721498711,0.13534890184203974,3.8962319924409936,9.77008090679071e-5,0.0041300966062275,5,GO:0006855|GO:0015297|GO:0016021|GO:0042908|GO:0042910,drug transmembrane transport|antiporter activity|integral component of membrane|xenobiotic transport|xenobiotic transmembrane transporter activity,Biological Process|Molecular Function|Cellular Component|Biological Process|Molecular Function,NA,NA,IPR002528|IPR002528|noIPR|noIPR|noIPR,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY,Multi antimicrobial extrusion protein|Multi antimicrobial extrusion protein|Multi antimicrobial extrusion protein|Multi antimicrobial extrusion protein|Multi antimicrobial extrusion protein,TIGR00797 (TIGRFAM)|PF01554 (PFAM)|PTHR11206 (PANTHER)|PTHR11206:SF165 (PANTHER)|cd13132 (CDD)
Potra2n11c22425,477.23443048976657,0.9540160716872729,0.1427233569527622,6.684372425482032,2.319163313732804e-11,3.0218697977938435e-8,5,GO:0005618|GO:0016491|GO:0030145|GO:0045735|GO:0055114,cell wall|oxidoreductase activity|manganese ion binding|nutrient reservoir activity|oxidation-reduction process,Cellular Component|Molecular Function|Molecular Function|Molecular Function|Biological Process,NA,NA,IPR001929|IPR014710|IPR006045|noIPR|noIPR|IPR019780|IPR011051,FAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|BINDING_SITE|HOMOLOGOUS_SUPERFAMILY,"Germin|RmlC-like jelly roll fold|Cupin 1|Cupin 1|Cupin 1|Germin, manganese binding site|RmlC-like cupin domain superfamily",PR00325 (PRINTS)|G3DSA:2.60.120.10 (GENE3D)|PF00190 (PFAM)|PTHR31238:SF116 (PANTHER)|PTHR31238 (PANTHER)|PS00725 (PROSITE_PATTERNS)|SSF51182 (SUPERFAMILY)
Potra2n11c22589,210.99980885958996,0.8185920981258309,0.20395913947937697,4.013510256100103,5.982240198788216e-5,0.002862043253636237,2,GO:0009733|GO:0016021,response to auxin|integral component of membrane,Biological Process|Cellular Component,NA,NA,IPR003676|noIPR|noIPR,FAMILY|FAMILY|FAMILY,Small auxin-up RNA|Small auxin-up RNA|Small auxin-up RNA,PF02519 (PFAM)|PTHR31374:SF195 (PANTHER)|PTHR31374 (PANTHER)
Potra2n11c22631,4670.7308073343,0.5393547157404888,0.14133985572317523,3.816012921343684,1.3562540506571757e-4,0.005289152020441391,6,GO:0007275|GO:0008017|GO:0009826|GO:0010005|GO:0010031|GO:0045298,"multicellular organism development|microtubule binding|unidimensional cell growth|cortical microtubule, transverse to long axis|circumnutation|tubulin complex",Biological Process|Molecular Function|Biological Process|Cellular Component|Biological Process|Cellular Component,NA,NA,noIPR|IPR011989|IPR011989|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR033337|noIPR|IPR016024,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,Thioredoxin-like superfamily|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|Armadillo-like helical|MT-associated protein TORTIFOLIA1/SPIRAL2-like|MT-associated protein TORTIFOLIA1/SPIRAL2-like|Armadillo-type fold,Coil (COILS)|G3DSA:1.25.10.10 (GENE3D)|G3DSA:1.25.10.10 (GENE3D)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR31355 (PANTHER)|PTHR31355:SF7 (PANTHER)|SSF48371 (SUPERFAMILY)
Potra2n11c22825,691.1543498187552,0.6316173672614747,0.14883037378048966,4.243874091138472,2.1969364922254706e-5,0.0014187854297168046,7,GO:0003676|GO:0005829|GO:0007338|GO:0008168|GO:0009846|GO:0009860|GO:0032259,nucleic acid binding|cytosol|single fertilization|methyltransferase activity|pollen germination|pollen tube growth|methylation,Molecular Function|Cellular Component|Biological Process|Molecular Function|Biological Process|Biological Process|Biological Process,NA,NA,noIPR|noIPR|IPR029044,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Nucleotide-diphospho-sugar transferases,PTHR35105:SF2 (PANTHER)|PTHR35105 (PANTHER)|SSF53448 (SUPERFAMILY)
Potra2n11c22876,67.72502147019497,-1.8951895693386613,0.4608342229217242,-4.112519155636955,3.9136498576246714e-5,0.002088945975813111,7,GO:0003834|GO:0009570|GO:0010436|GO:0016121|GO:0042572|GO:0046872|GO:0055114,"beta-carotene 15,15'-monooxygenase activity|chloroplast stroma|carotenoid dioxygenase activity|carotene catabolic process|retinol metabolic process|metal ion binding|oxidation-reduction process",Molecular Function|Cellular Component|Molecular Function|Biological Process|Biological Process|Molecular Function|Biological Process,EC:1.13.11|EC:1.14.99.36,"Acting on single donors with incorporation of molecular oxygen (oxygenases). The oxygen incorporated need not be derived from O(2)|Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O(2)",IPR004294|noIPR|noIPR|noIPR|IPR004294,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY,Carotenoid oxygenase|Carotenoid oxygenase|Carotenoid oxygenase|Carotenoid oxygenase|Carotenoid oxygenase,PF03055 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR10543:SF104 (PANTHER)|PTHR10543 (PANTHER)
Potra2n11c23043,6291.400439979805,0.5721206871273181,0.15005651372708662,3.8127014477215924,1.374561135556963e-4,0.005341737493635489,1,GO:0005515,protein binding,Molecular Function,NA,NA,noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR000048,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|BINDING_SITE,"Ribosomal protein S10 domain superfamily|Ribosomal protein S10 domain superfamily|Ribosomal protein S10 domain superfamily|Ribosomal protein S10 domain superfamily|Ribosomal protein S10 domain superfamily|Ribosomal protein S10 domain superfamily|Ribosomal protein S10 domain superfamily|Ribosomal protein S10 domain superfamily|IQ motif, EF-hand binding site",Coil (COILS)|Coil (COILS)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR32295 (PANTHER)|PTHR32295:SF134 (PANTHER)|PS50096 (PROSITE_PROFILES)
Potra2n11c23199,14854.542725314375,0.5146928021261488,0.12007019046794912,4.286599364257176,1.8142906964305054e-5,0.0012344474507083093,17,GO:0005618|GO:0005802|GO:0005886|GO:0005982|GO:0005985|GO:0006011|GO:0006970|GO:0009414|GO:0009833|GO:0009834|GO:0016021|GO:0016760|GO:0030244|GO:0042742|GO:0046872|GO:0050832|GO:0071555,cell wall|trans-Golgi network|plasma membrane|starch metabolic process|sucrose metabolic process|UDP-glucose metabolic process|response to osmotic stress|response to water deprivation|plant-type primary cell wall biogenesis|plant-type secondary cell wall biogenesis|integral component of membrane|cellulose synthase (UDP-forming) activity|cellulose biosynthetic process|defense response to bacterium|metal ion binding|defense response to fungus|cell wall organization,Cellular Component|Cellular Component|Cellular Component|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Biological Process|Cellular Component|Molecular Function|Biological Process|Biological Process|Molecular Function|Biological Process|Biological Process,EC:2.4.1.12,Cellulose synthase (UDP-forming),noIPR|IPR029044|IPR005150|IPR027934|IPR013083|noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR029044,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|FAMILY|DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"WD40-repeat-containing domain superfamily|Nucleotide-diphospho-sugar transferases|Cellulose synthase|Cellulose synthase, RING-type zinc finger|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Zinc finger, RING/FYVE/PHD-type|Nucleotide-diphospho-sugar transferases",Coil (COILS)|G3DSA:3.90.550.10 (GENE3D)|PF03552 (PFAM)|PF14569 (PFAM)|G3DSA:3.30.40.10 (GENE3D)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR13301 (PANTHER)|PTHR13301:SF31 (PANTHER)|SSF57850 (SUPERFAMILY)|SSF53448 (SUPERFAMILY)
Potra2n11c23216,5362.817279914791,0.5050459607138886,0.0960069777562847,5.260513063914543,1.4365399676329544e-7,3.349557560319744e-5,5,GO:0004672|GO:0005515|GO:0005524|GO:0006468|GO:0016021,protein kinase activity|protein binding|ATP binding|protein phosphorylation|integral component of membrane,Molecular Function|Molecular Function|Molecular Function|Biological Process|Cellular Component,NA,NA,IPR032675|noIPR|IPR013210|IPR001245|noIPR|IPR001611|noIPR|noIPR|noIPR|noIPR|IPR000719|noIPR|IPR011009,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|REPEAT|REPEAT|REPEAT|REPEAT|REPEAT|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"Leucine-rich repeat domain superfamily|Leucine-rich repeat domain superfamily|Leucine-rich repeat-containing N-terminal, plant-type|Serine-threonine/tyrosine-protein kinase, catalytic domain|Serine-threonine/tyrosine-protein kinase, catalytic domain|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Leucine-rich repeat|Protein kinase domain|Protein kinase domain|Protein kinase-like domain superfamily",G3DSA:3.80.10.10 (GENE3D)|G3DSA:3.30.200.20 (GENE3D)|PF08263 (PFAM)|PF07714 (PFAM)|G3DSA:1.10.510.10 (GENE3D)|PF13855 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR46084 (PANTHER)|PTHR46084:SF1 (PANTHER)|PS50011 (PROSITE_PROFILES)|SSF52058 (SUPERFAMILY)|SSF56112 (SUPERFAMILY)
Potra2n11c23248,1249.6555354764228,0.5482460876087583,0.1193211046485208,4.5947118007640295,4.3334777420179275e-6,4.2853064939035317e-4,3,GO:0008970|GO:0009395|GO:0046486,phospholipase A1 activity|phospholipid catabolic process|glycerolipid metabolic process,Molecular Function|Biological Process|Biological Process,EC:3.1.1.32|EC:3.1.1.1,Phospholipase A(1)|Carboxylesterase,IPR002921|noIPR|IPR033556|noIPR|noIPR|IPR029058,DOMAIN|DOMAIN|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY,Fungal lipase-like domain|Fungal lipase-like domain|Phospholipase A1-II|Phospholipase A1-II|Phospholipase A1-II|Alpha/Beta hydrolase fold,PF01764 (PFAM)|G3DSA:3.40.50.12520 (GENE3D)|PTHR31828 (PANTHER)|PTHR31828:SF15 (PANTHER)|cd00519 (CDD)|SSF53474 (SUPERFAMILY)
Potra2n11c23262,109.65594869553274,0.7129422742999437,0.15717286895932328,4.5360390697229995,5.732056596346215e-6,5.242433014630836e-4,2,GO:0005515|GO:0005886,protein binding|plasma membrane,Molecular Function|Cellular Component,NA,NA,noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR000048,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|BINDING_SITE,"Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|IQ motif, EF-hand binding site",Coil (COILS)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR32295:SF93 (PANTHER)|PTHR32295 (PANTHER)|PS50096 (PROSITE_PROFILES)
Potra2n11c23292,671.2002725934713,-0.7177262574964988,0.1762940229726596,-4.071188832123973,4.677381282618965e-5,0.0023450544730512146,4,GO:0005794|GO:0015297|GO:0016021|GO:0055085,Golgi apparatus|antiporter activity|integral component of membrane|transmembrane transport,Cellular Component|Molecular Function|Cellular Component|Biological Process,NA,NA,IPR004853|IPR004696|noIPR|noIPR|noIPR|noIPR,DOMAIN|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY,Sugar phosphate transporter domain|Triose phosphate/phosphoenolpyruvate translocator|Triose phosphate/phosphoenolpyruvate translocator|Triose phosphate/phosphoenolpyruvate translocator|Triose phosphate/phosphoenolpyruvate translocator|Triose phosphate/phosphoenolpyruvate translocator,PF03151 (PFAM)|TIGR00817 (TIGRFAM)|PTHR11132:SF269 (PANTHER)|PTHR11132 (PANTHER)|SSF103481 (SUPERFAMILY)|SSF103481 (SUPERFAMILY)
Potra2n124s34588,155.77748903843187,-1.8723988850291966,0.47670806364259516,-3.9277684348821924,8.573770192462926e-5,0.0037107727917445143,11,GO:0004857|GO:0005576|GO:0005618|GO:0005982|GO:0005985|GO:0016021|GO:0030599|GO:0042545|GO:0043086|GO:0045330|GO:0045490,enzyme inhibitor activity|extracellular region|cell wall|starch metabolic process|sucrose metabolic process|integral component of membrane|pectinesterase activity|cell wall modification|negative regulation of catalytic activity|aspartyl esterase activity|pectin catabolic process,Molecular Function|Cellular Component|Cellular Component|Biological Process|Biological Process|Cellular Component|Molecular Function|Biological Process|Biological Process|Molecular Function|Biological Process,EC:3.1.1.11|EC:3.1.1.1,Pectinesterase|Carboxylesterase,IPR006501|IPR035513|IPR012334|IPR000070|IPR006501|noIPR|noIPR|IPR033131|IPR018040|noIPR|IPR035513|IPR011050,DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|DOMAIN|DOMAIN|DOMAIN|DOMAIN|ACTIVE_SITE|ACTIVE_SITE|ACTIVE_SITE|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Pectinesterase inhibitor domain|Invertase/pectin methylesterase inhibitor domain superfamily|Pectin lyase fold|Pectinesterase, catalytic|Pectinesterase inhibitor domain|Pectinesterase inhibitor domain|Pectinesterase inhibitor domain|Pectinesterase, Asp active site|Pectinesterase, Tyr active site|Pectinesterase, Tyr active site|Invertase/pectin methylesterase inhibitor domain superfamily|Pectin lyase fold/virulence factor",TIGR01614 (TIGRFAM)|G3DSA:1.20.140.40 (GENE3D)|G3DSA:2.160.20.10 (GENE3D)|PF01095 (PFAM)|PF04043 (PFAM)|PTHR31707 (PANTHER)|PTHR31707:SF226 (PANTHER)|PS00503 (PROSITE_PATTERNS)|PS00800 (PROSITE_PATTERNS)|cd15799 (CDD)|SSF101148 (SUPERFAMILY)|SSF51126 (SUPERFAMILY)
Potra2n12c23757,95.11542552488456,0.7248744855785205,0.20004665662896615,3.6235271200906483,2.9061271641950146e-4,0.008953215968579106,5,GO:0000175|GO:0004519|GO:0005509|GO:0051252|GO:0090503,"3'-5'-exoribonuclease activity|endonuclease activity|calcium ion binding|regulation of RNA metabolic process|RNA phosphodiester bond hydrolysis, exonucleolytic",Molecular Function|Molecular Function|Molecular Function|Biological Process|Biological Process,EC:3.1.13|EC:3.1.15,Acting on ester bonds|Acting on ester bonds,IPR005135|IPR036691|noIPR|noIPR|IPR018247|IPR011992|IPR036691,DOMAIN|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|BINDING_SITE|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Endonuclease/exonuclease/phosphatase|Endonuclease/exonuclease/phosphatase superfamily|Endonuclease/exonuclease/phosphatase superfamily|Endonuclease/exonuclease/phosphatase superfamily|EF-Hand 1, calcium-binding site|EF-hand domain pair|Endonuclease/exonuclease/phosphatase superfamily",PF03372 (PFAM)|G3DSA:3.60.10.10 (GENE3D)|PTHR12121:SF31 (PANTHER)|PTHR12121 (PANTHER)|PS00018 (PROSITE_PATTERNS)|SSF47473 (SUPERFAMILY)|SSF56219 (SUPERFAMILY)
Potra2n12c24010,91.4817712220572,0.7674790850464389,0.1946844913965348,3.942168580255486,8.074818652835772e-5,0.0035701658279234565,1,GO:0005886,plasma membrane,Cellular Component,NA,NA,noIPR|noIPR|noIPR|noIPR|noIPR|noIPR|IPR039619|noIPR|IPR039619|noIPR,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|FAMILY|FAMILY|FAMILY|FAMILY,Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Protein kinase-like domain superfamily|Probable membrane-associated kinase regulator 2/5|Probable membrane-associated kinase regulator 2/5|Probable membrane-associated kinase regulator 2/5|Probable membrane-associated kinase regulator 2/5,mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR33929 (PANTHER)|PTHR33929:SF4 (PANTHER)|PTHR33929 (PANTHER)|PTHR33929:SF4 (PANTHER)
Potra2n12c24034,226.57270162069938,-0.8398096035747389,0.1436827718871433,-5.844887264802865,5.069114440034609e-9,2.389062850238439e-6,2,GO:0003677|GO:0005634,DNA binding|nucleus,Molecular Function|Cellular Component,NA,NA,IPR001005|noIPR|IPR006447|noIPR|noIPR|noIPR|noIPR|noIPR|IPR017930|IPR001005|IPR009057,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|HOMOLOGOUS_SUPERFAMILY,"SANT/Myb domain|SANT/Myb domain|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain, plants|Myb domain|SANT/Myb domain|Homeobox-like domain superfamily",PF00249 (PFAM)|G3DSA:1.10.10.60 (GENE3D)|TIGR01557 (TIGRFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR12802:SF113 (PANTHER)|PTHR12802 (PANTHER)|PS51294 (PROSITE_PROFILES)|cd00167 (CDD)|SSF46689 (SUPERFAMILY)
Potra2n12c24037,224.31039395056254,0.5298298386610298,0.1325756707332972,3.9964334008680202,6.43039612721591e-5,0.0030177903519906703,NA,NA,NA,NA,NA,NA,noIPR|noIPR|noIPR|noIPR|noIPR|noIPR,HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,Pyridoxal phosphate-dependent transferase|Pyridoxal phosphate-dependent transferase|Pyridoxal phosphate-dependent transferase|Pyridoxal phosphate-dependent transferase|Pyridoxal phosphate-dependent transferase|Pyridoxal phosphate-dependent transferase,Coil (COILS)|Coil (COILS)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR35749 (PANTHER)
Potra2n12c24119,759.9381145957761,-0.6934802248504264,0.18615206606117404,-3.7253426165172514,1.95050117202909e-4,0.006819711244211585,3,GO:0009734|GO:0016021|GO:0055085,auxin-activated signaling pathway|integral component of membrane|transmembrane transport,Biological Process|Cellular Component|Biological Process,NA,NA,IPR014024|IPR004776|noIPR|noIPR|noIPR|noIPR,FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY,"Auxin efflux carrier, plant type|Membrane transport protein|Membrane transport protein|Membrane transport protein|Membrane transport protein|Membrane transport protein",TIGR00946 (TIGRFAM)|PF03547 (PFAM)|mobidb-lite (MOBIDB_LITE)|mobidb-lite (MOBIDB_LITE)|PTHR31752 (PANTHER)|PTHR31752:SF48 (PANTHER)
Potra2n12c24146,1040.276819416704,0.5307553238312749,0.14275240345350618,3.718013224233661,2.0079576132363513e-4,0.006903149666769387,2,GO:0016021|GO:0016757,"integral component of membrane|transferase activity, transferring glycosyl groups",Cellular Component|Molecular Function,NA,NA,IPR007657|noIPR|IPR007657,FAMILY|FAMILY|FAMILY,Glycosyltransferase 61|Glycosyltransferase 61|Glycosyltransferase 61,PF04577 (PFAM)|PTHR20961:SF5 (PANTHER)|PTHR20961 (PANTHER)
Potra2n12c24367,71.71592976420888,1.4864855628665545,0.3132536663234607,4.745309385562414,2.0818788218228934e-6,2.4083511768273948e-4,NA,NA,NA,NA,NA,NA,IPR003854|noIPR|noIPR,FAMILY|FAMILY|FAMILY,Gibberellin regulated protein|Gibberellin regulated protein|Gibberellin regulated protein,PF02704 (PFAM)|PTHR23201:SF18 (PANTHER)|PTHR23201 (PANTHER)
Potra2n12c24401,321.16695586722807,-0.598926656496172,0.14077387844430705,-4.254529768696536,2.094887895907971e-5,0.00136884548030258,8,GO:0005515|GO:0006694|GO:0008299|GO:0016853|GO:0030604|GO:0046872|GO:0055114|GO:0070402,protein binding|steroid biosynthetic process|isoprenoid biosynthetic process|isomerase activity|1-deoxy-D-xylulose-5-phosphate reductoisomerase activity|metal ion binding|oxidation-reduction process|NADPH binding,Molecular Function|Biological Process|Biological Process|Molecular Function|Molecular Function|Molecular Function|Biological Process|Molecular Function,EC:1.1.1.267,1-deoxy-D-xylulose-5-phosphate reductoisomerase,noIPR|IPR013512|IPR013644|noIPR|noIPR|noIPR|IPR026877|IPR003821|noIPR|noIPR|IPR003821|IPR003821|IPR036169|noIPR|IPR036291,DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|DOMAIN|FAMILY|FAMILY|FAMILY|FAMILY|FAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY|HOMOLOGOUS_SUPERFAMILY,"Zinc finger, RING-type|1-deoxy-D-xylulose 5-phosphate reductoisomerase, N-terminal|1-deoxy-D-xylulose 5-phosphate reductoisomerase, C-terminal|1-deoxy-D-xylulose 5-phosphate reductoisomerase, C-terminal|1-deoxy-D-xylulose 5-phosphate reductoisomerase, C-terminal|1-deoxy-D-xylulose 5-phosphate reductoisomerase, C-terminal|DXP reductoisomerase C-terminal domain|1-deoxy-D-xylulose 5-phosphate reductoisomerase|1-deoxy-D-xylulose 5-phosphate reductoisomerase|1-deoxy-D-xylulose 5-phosphate reductoisomerase|1-deoxy-D-xylulose 5-phosphate reductoisomerase|1-deoxy-D-xylulose 5-phosphate reductoisomerase|DXP reductoisomerase, C-terminal domain superfamily|DXP reductoisomerase, C-terminal domain superfamily|NAD(P)-binding domain superfamily",Coil (COILS)|PF02670 (PFAM)|PF08436 (PFAM)|G3DSA:1.10.1740.10 (GENE3D)|G3DSA:3.40.50.720 (GENE3D)|G3DSA:3.40.50.720 (GENE3D)|PF13288 (PFAM)|TIGR00243 (TIGRFAM)|mobidb-lite (MOBIDB_LITE)|PTHR30525:SF2 (PANTHER)|PTHR30525 (PANTHER)|MF_00183 (HAMAP)|SSF69055 (SUPERFAMILY)|SSF55347 (SUPERFAMILY)|SSF51735 (SUPERFAMILY)
